"","time","S","I1","R1","I2","R2","I.total","total.birds","I.Prop","B"
"73",72,56.7235237689461,0.569511236447443,3.04051689802755,0.0677568932244948,1.2639089366894,0.637268129671937,61.665217733335,0.0103343205958947,"0.004125"
"74",73,57.5707676723298,0.547625982664341,2.99105703961338,0.0627219348738609,1.25500860255539,0.610347917538202,62.4271812320368,0.0097769578169738,"0.004125"
"75",74,58.4327829131126,0.528103112441006,2.94232748429119,0.0581870067230563,1.24592729404778,0.586290119164062,63.2073278106156,0.00927566691192402,"0.004125"
"76",75,59.3092870465565,0.510777301540607,2.89434418045369,0.0541040054333719,1.23669362393797,0.564881306973979,64.0052061579222,0.00882555249615521,"0.004125"
"77",76,60.2000191100644,0.495505473343779,2.84712182165705,0.0504296052931448,1.22733334483791,0.545935078636924,64.8204093551963,0.00842227138130777,"0.004125"
"78",77,61.1047351680828,0.482164988656488,2.80067408041184,0.0471248595694895,1.21786963571324,0.529289848225978,65.6525687324338,0.00806198231760118,"0.004125"
"79",78,62.0232039977543,0.470652144059063,2.75501383413829,0.0441548260843778,1.20832336367344,0.514806970143441,66.5013481657094,0.00774130125694045,"0.004125"
"80",79,62.9552028494647,0.460880954056948,2.71015338655796,0.0414882184263165,1.198713322907,0.502369172483264,67.3664387314129,0.00745726183457891,"0.004125"
"81",80,63.9005132184696,0.452782199758928,2.66610468762546,0.039097083733461,1.18905645240304,0.491879283492389,68.2475536419905,0.00720728080705521,"0.004125"
"82",81,64.8589165576131,0.446302745954427,2.62287955530711,0.0369565088751881,1.17936803303275,0.483259254829615,69.1444234007825,0.00698912842223724,"0.004125"
"83",82,65.8301898592533,0.441405086714937,2.5804899027693,0.0350443512454499,1.16966186836889,0.476449437960386,70.0567910683518,0.00680090296307652,"0.004125"
"84",83,66.8141010401885,0.438067140060882,2.5389479737181,0.0333409961925742,1.1599504489132,0.471408136253456,70.9844075990733,0.00664100965547271,"0.004125"
"85",84,67.8104040430338,0.436282295916613,2.4982665899299,0.0318291406535453,1.15024510119557,0.468111436570158,71.9270271707295,0.00650814380884985,"0.004125"
"86",85,68.8188335658471,0.43605971897252,2.45845941509538,0.0304936009267812,1.1405561240598,0.466553319899301,72.8844024249016,0.00640127797411836,"0.004125"
"87",86,69.8390993175502,0.437424920234208,2.41954123945867,0.0293211441621421,1.13089291353618,0.46674606439635,73.8562795349414,0.00631965307940448,"0.004125"
